44.766,80.64,41.229,66.973,56.714,77.187,61.632,73.654
43.908,80.64,40.4,66.973,55.862,77.187,60.867,73.654
43.037,80.64,40.4,67.812,54.988,77.187,60.109,73.654
42.175,80.64,40.4,68.631,54.988,77.984,59.346,73.654
41.323,80.64,40.4,69.473,54.988,78.822,58.59,73.654
40.451,80.64,40.4,70.277,54.988,79.625,57.824,73.654
39.588,80.64,40.4,71.125,54.988,80.457,57.067,73.654
38.712,80.64,40.4,71.946,54.988,81.276,56.304,73.654
37.845,80.64,40.4,72.793,54.988,82.129,55.545,73.654
36.972,80.64,40.4,73.606,54.988,82.956,54.779,73.654
36.101,80.64,40.4,74.435,54.988,83.791,54.023,73.654
35.223,80.64,40.4,75.247,54.988,84.618,53.256,73.654
34.359,80.64,40.4,76.08,54.988,85.434,52.501,73.654
33.487,80.64,39.588,76.08,54.988,86.316,51.736,73.654
32.631,80.64,38.752,76.08,54.988,87.129,50.977,73.654
31.758,80.64,37.942,76.08,54.141,87.129,50.213,73.654
30.891,80.64,37.102,76.08,53.333,87.129,49.452,73.654
30.024,80.64,36.285,76.08,52.489,87.129,48.691,73.654
29.153,80.64,35.458,76.08,51.684,87.129,47.935,73.654
28.284,80.64,34.641,76.08,50.857,87.129,47.169,73.654
27.415,80.64,33.812,76.08,50.036,87.129,46.415,73.654
26.556,80.64,33.003,76.08,49.228,87.129,45.651,73.654
25.679,80.64,32.172,76.08,48.405,87.129,44.894,73.654
24.814,80.64,31.36,76.08,47.577,87.129,44.144,73.654
23.947,80.64,30.522,76.08,46.759,87.129,43.387,73.654
23.084,80.64,29.706,76.08,45.933,87.129,43.387,74.417
22.204,80.64,28.869,76.08,45.131,87.129,43.387,75.171
21.34,80.64,28.049,76.08,44.306,87.129,43.387,75.935
20.47,80.64,27.218,76.08,43.486,87.129,43.387,76.693
19.608,80.64,26.392,76.08,42.677,87.129,43.387,77.457
18.74,80.64,25.567,76.08,41.853,87.129,43.387,78.217
17.879,80.64,24.748,76.08,41.018,87.129,43.387,78.979
17.008,80.64,23.921,76.08,40.215,87.129,43.387,79.744
16.147,80.64,23.105,76.08,39.392,87.129,43.387,80.502
15.277,80.64,22.269,76.08,38.603,87.129,43.387,81.264
14.415,80.64,21.463,76.08,37.775,87.129,43.387,82.028
13.542,80.64,20.632,76.08,36.957,87.129,43.387,82.792
12.677,80.64,19.813,76.08,36.123,87.129,43.387,83.572
11.813,80.64,18.977,76.08,35.313,87.129,43.387,84.337
10.949,80.64,18.158,76.08,34.516,87.129,42.625,84.337
10.08,80.64,17.325,76.08,33.702,87.129,41.862,84.337
9.2176,80.64,16.511,76.08,32.875,87.129,41.095,84.337
8.3515,80.64,15.682,76.08,32.077,87.129,40.34,84.337
7.4796,80.64,14.863,76.08,31.249,87.129,39.571,84.337
6.6106,80.64,14.019,76.08,30.452,87.129,38.817,84.337
5.7601,80.64,13.205,76.08,29.643,87.129,38.054,84.337
4.8843,80.64,12.365,76.08,28.835,87.129,37.297,84.337
4.0164,80.64,11.549,76.08,28.038,87.129,36.532,84.337
4.0164,80.64,10.709,76.08,27.22,87.129,35.775,84.337
4.0164,80.64,9.8953,76.08,26.406,87.129,35.012,84.337
4.0164,80.64,9.086,76.08,26.406,87.965,34.254,84.337
0,0,8.2443,76.08,25.608,87.965,33.488,84.337
0,0,7.436,76.08,24.819,87.965,32.729,84.337
0,0,6.5967,76.08,24.056,87.965,31.964,84.337
0,0,5.7853,76.08,23.342,87.965,31.207,84.337
0,0,4.9543,76.08,22.548,87.965,30.444,84.337
0,0,4.1637,76.08,21.711,87.965,29.688,84.337
0,0,3.3262,76.08,21.038,87.965,28.925,84.337
0,0,2.5125,76.08,21.038,88.484,28.174,84.337
0,0,1.7045,76.08,20.358,88.484,27.409,84.337
0,0,0.87452,76.08,20.358,89.307,26.654,84.337
0,0,0.026051,76.08,20.358,89.307,25.888,84.337
0,0,0.026051,76.08,20.358,89.307,25.137,84.337
0,0,0.026051,76.08,20.358,89.307,24.37,84.337
0,0,0.026051,76.08,20.358,89.307,23.612,84.337
0,0,0.026051,76.08,20.358,89.307,22.843,84.337
0,0,0.026051,76.08,20.358,89.307,22.09,84.337
0,0,0.026051,76.08,20.358,89.307,21.327,84.337
